id,ref,product,rating,helpPos,helpAll,date,userId,infoTitle,infoText
"56","XX","B0012K4XJQ","5.0","0","0","15. Januar 2013","A1AVGP6W9O4T6O","Super Preis/Leistungsverh&auml;ltnis","Super Schlafsack, extrem leicht und klein! Allerdings nicht besonders warm, zum &Uuml;bernachten im Freien nur bei w&auml;rmeren Temperaturen empfehlenswert!! F&uuml;r drinnen kein Problem!"
"57","XX","B0012K4XJQ","5.0","0","0","29. Dezember 2012","AT2VHJJRA8AN9","absolut angemessen","der preis ist irrwitzig niedrig, und auch die qualit&auml;t nicht wesentlich h&ouml;her angelegt, aber doch schon so gut, dass ich diesen schlafsack nicht nach campausflug oder festival zur&uuml;cklassen w&uuml;rde, daf&uuml;r w&auml;r er zu schade :) nat&uuml;rlich nur f&uuml;r warme n&auml;chte, aber gutf&uuml;r den preis absolut empfehlenswert, w&uuml;rde ich wieder kaufen"
"58","XX","B0012K4XJQ","5.0","1","2","18. Dezember 2012","A1IPL954C0V3M0","Super klein (handlich) & warm","Was soll ich sagen. Ich war unglaublich &uuml;berrascht wie handlich dieser Schlafsack ist und die Quali ist auch erste Sahne (super warm und angenehm).Man muss aber auch dazusagen, dass ich ihn nur drinnen benutze. Ich reise viel. ;)"
"59","XX","B0012K4XJQ","3.0","0","0","13. Dezember 2012","A2307HH1QYFMC8","Minischlafsack?!","Ich war im Sommer auf der Suche nach einem kleinen Schlafsack f&uuml;r eine Rucksackreise und bin beim Durchst&ouml;bern auf dieses Produkt gesto&szlig;en.Als der Rucksack - wie immer schnell - bei mir ankam, war ich etwas entt&auml;uscht, da er doch recht gro&szlig; war.Ich habe ihm daraufhin trotzdem die Chance gegeben mit mir nach Thailand zu kommen, wo er sich in manch versifftem Bett als &auml;u&szlig;erst n&uuml;tzlich erwiesen hat.Der Schlafsack ist nicht zu warm, was ihn ideal f&uuml;r Sommern&auml;chte macht.Auch leicht ist der Schlafsack und somit gut f&uuml;r unterwegs.Der entscheidende Punkt f&uuml;r 2 Sterne Abzug ist die Gr&ouml;&szlig;e. Klar ist der Schlafsack deutlich kleiner wie ein normaler, jedoch kann man keinesfalls von einem Minischlafsack sprechen.Wer also einen wirklich kleinen Schlafsack f&uuml;r Rucksackreisen m&ouml;chte, sollte lieber etwas mehr Geld investieren und einen anderen Schalfsack kaufen."
"60","XX","B0012K4XJQ","4.0","1","1","6. Dezember 2012","A2BKMPZEVV4TTE","Mumienschlafsack light","Der Schlafsack entspricht genau meinen Vorstellungen, gem&uuml;tlich und kuschelig. Ich denke, wenn man nicht gerade am Nordpol campieren m&ouml;chte, ist er genau richtig. Er verf&uuml;gt &uuml;ber einen Zwei-Wege-Reissverschluss, so dass man, wenn man das gerne macht wie ich, auch die Beine mal rausstrecken kann. Sein Geld ist er auf alle F&auml;lle wert."
"61","XX","B0012K4XJQ","4.0","0","0","2. Dezember 2012","A3F9FKDMD2XCN","super f&uuml;r sommerliche Rucksacktouren","Kleiner, handlicher und relativ robuster Schlafsack, der sich gut f&uuml;r sommerliche Touren eignet. Empfehlenswert f&uuml;r kurzfristige Eins&auml;tze, ungeeignet f&uuml;r Langzeitcamper."
"62","XX","B0012K4XJQ","4.0","0","0","16. November 2012","A1ZABNZNV92GQC","gut und g&uuml;nstig - f&uuml;r INDOOR geeignet","Dieser Schlafsack h&auml;lt nur teilweise was er verspricht.Beim Preis von ca. 20 &#8364; kann ich jetzt nicht nur drei Sterne vergeben, das war im Vorraus klar, dass da ein gro&szlig;er Unterschied zum 120 bis 200 &#8364; Produkt im Sportfachgesch&auml;ft in M&uuml;nchen vorhanden ist.Er ist sehr leicht, kompakt, funktioniert einwandfrei aber NICHT f&uuml;r Temperaturen von -2 bis +14 °C geeignet. Eher f&uuml;r den 'indoor use only'.Denn das d&uuml;nne und kosteng&uuml;nstige Material h&auml;lt einfach nicht bei Temperaturen unterhalb von ca. 10 °C warm. Da muss man dann schon voll bekleidet drin schlafen, was nicht der Sinn und Zweck der Sache ist.F&uuml;r jemanden, der gerne auf seinen Wochenendausfl&uuml;gen ungern in fremden Betten im Hotel schl&auml;ft oder bei den Gastgebern so wenig wie m&ouml;glich Arbeit machen m&ouml;chte, eignet sie dieser Schlafsack wunderbar als mobiles Reisedecke / Schlafsack."
"63","XX","B0012K4XJQ","3.0","0","1","12. November 2012","A2DTEP787TPB44","Nicht besonders warm","Ich habe den Schlafsack f&uuml;r einen Ausflug in die Berge gekauft und obwohl ich nicht in einer ungeheizten H&uuml;tte geschlafen habe war mir zeitweise etwas kalt. Daf&uuml;r gibt es Abzug. Ansonsten war er schon okay."
"64","XX","B0012K4XJQ","5.0","0","0","8. November 2012","A3PUQH62RD2QJF","Ideal f&uuml;r Reisen","Mein Mann und ich haben diese Schlafs&auml;cke f&uuml;r unseren vierw&ouml;chigen Afirka-Urlaub gekauft. Wir waren sehr zufrieden. Wir mussten die Schlafs&auml;cke fast jeden Tag ein- und auspacken. Die H&uuml;lle ist nach ein paar Wochen bei einem angerissen, wir waren aber auch nicht super vorsichtig beim Einpacken. Reisverschl&uuml;sse, Farbe usw. alles super. Die k&auml;lteste Nacht hatte ca. 8 Grad. Da kam der Schlafsack an seine Grenzen. Aber mit dicken Socken und Thermounterhose ging es auch. Der Schlafsack ist wirklich ideal, da er sehr kompakt, klein und handlich ist."
"65","XX","B0012K4XJQ","3.0","0","2","28. Oktober 2012","AFP10VP6VLG42","Ich hoffe die Ware ist so gut wie sie aussieht!","Der Schlafsack ist einen Tag zu sp&auml;t geliefert worden. Eigentlich brauche ich Ihn momentan gar nicht mehr. Aber vom Aussehen fasziniert er mich. Er ist extrem klein verpackt und leicht, er f&uuml;hlt sich auch gut an. Hoffentlich h&auml;lt er auch warm wenn ich ihn verwende."
"66","XX","B0012K4XJQ","4.0","0","0","3. September 2012","A20VXCHRTOB9ZN","Super f&uuml;r den Preis","Ich habe diesen Schlafsack nun insgesamt 3x bestellt. Alle sind schnell angekommen und waren Fehlerfrei. Rei&szlig;verschl&uuml;se funktionierne. Die Schlafs&auml;cke wurden von mehreren Personen getestet und keiner fror. Sind ja auch nur f&uuml;r den Sommer gedacht. Wer Wintercamping macht mu&szlig; sich der Beschreibung nach was anderes suchen. Ich selbst habe den Schlafsack offen als Decke in einer Sommernacht (ca.17°C) im Zelt getestet mit T-Shirt und kurzer Hose und habe nicht gefroren. Die Anderen haben das nochmal bei ca. 10°C getestet und sind mit Jogginghose und Fleecepulli eingeschlumert.Der Schlafsack ist innen und au&szlig;en aus Polyester aber ich fand kein st&ouml;rendes rascheln. Er ist leicht wieder in der wirklich kleinen H&uuml;lle verstaubar, die Stopftechik funktioniert prima. Die H&uuml;lle ist der Grund warum ich einen Stern abziehe. Ich wei&szlig; nicht wie lange die N&auml;hte nocht halten. Sie wirkten nach dem ersten mal Packen schon ausgeleiert, haben sich seither aber nicht ver&auml;ndert.Fazit: Sommercamping, H&uuml;tten&uuml;bernachtung oder bei der/dem besten Freund(in) = top Schlafsack"
"67","XX","B0012K4XJQ","5.0","0","0","7. August 2012","A2WAY75GH8ZBUA","klein fein super","f&uuml;r das geld kann man nur sagen.... alles richtig gemacht! H&auml;lt richtig warm und beim zusammenpacken, muss mann nicht dieses ewige gefalte auf sich nehmen. einfach rein und fertig!"
"68","XX","B0012K4XJQ","5.0","0","0","17. Mai 2012","A3MBLOQ1FUK0S4","Bestens f&uuml;r den Sommer!","Bin sehr zufrieden mit dem was man da f&uuml;r das Geld bekommt!Ein recht d&uuml;nner aber dennoch w&auml;rmender Schlafsack f&uuml;r die w&auml;rmeren N&auml;chte im Jahr. Das Material f&uuml;hlt sich sehr angenehm auf der haut an und raschelt wirklich kein bisschen (wen es denn st&ouml;rt).&Uuml;berzeugend ist auch das winzige Packma&szlig; - der Schlafsack passt in seinem Beutel von der l&auml;nge her genau auf den Boden meines Eastpack-Rucksacks und wiegt quasi nichts!Freue mich schon bald damit loszuziehen =)"
"69","XX","B0012K4XJQ","4.0","0","0","19. April 2012","A2CI2ISJVZS7V3","Sommerlicher Mumienschlafsack","Wir haben diesen d&uuml;nnen Sommerschlafsack f&uuml;r unser Kind gekauft. Eigentlich waren wir etwas &uuml;berrascht, das der Schlafsack so leicht und d&uuml;nn ist. Aber er ist der ideale Schlafsack f&uuml;r jedes Kind, das gerne auch mal in der Wohnung 'Camping' spielt oder sich gerne bei einem Buch zusammen kuschelt."
"70","XX","B0012K4XJQ","5.0","15","17","8. Dezember 2011","A20SPSF2D1YNDT","eine tolle Sache!","Den Schlafsack habe ich kurz vor meiner Pilgerreise bestellt und das war ein Volltreffer! Superleicht! Die Reinstopftechnik ist genial, man muss sich nicht mit der Falttechnik qu&auml;len... Rei&szlig;verschlu&szlig; ist stabil, klemmt nicht. Ich hatte zuerst Angst gehabt, 2 wochen land in einem 'engen Raum' zu schlafen, wollte aber in den Pilgerherbergen richtig komplett im Schlafsack liegen und nicht nur zugedeckt. Das hat prima funktioniert! Der Preis ist &uuml;brigens auch genial! Vielen Dank!"
"71","XX","B0012K4XJQ","4.0","2","3","16. November 2011","A2ML6W4JOUYK56","klein, leicht, warm?","Habe den Artikel bis jetzt nur Indoor getestet. Bei 17°C kann man angenehm drin schlafen allerdings bezweifle ich stark, dass man eine Nacht bei -2°C in diesem Schlafsack &uuml;berleben w&uuml;rde. Bei Licht kann man von innen durch den Schlafsack schauen, er ist also nicht besonders dick aber bei der Gr&ouml;&szlig;e und dem Gewicht ist auch nichts anderes zu erwarten. Wer aber einen kleinen, leichten Schlafsack braucht der sich leicht einpacken l&auml;sst (ja, er l&auml;sst sich erstaunlich leicht in den kleinen Kompressionssack packen) und nur in w&auml;rmeren Klimazonen campen wird ist mit diesem Schlafsack top bedient!"
"72","XX","B0012K4XJQ","1.0","13","19","15. Oktober 2011","AHYQWY10YAA5U","Finger weg!","Was stimmt: leicht und klein.Was nicht stimmt: Der Komfortbereich von 11-15 Grad. Ab einer Temperatur von 15 Grad oder weniger habe ich in dem Schlafsack gefroren. Der Schlafsack ist fuer Temperaturen geeignet, bei denen es sich im Prinzip ohne Zudeckung schlafen laesst. Mit einem Extrembereich von -2 Grad muss der Punkt gemeint sein, bei dem man noch NICHT stirbt, aber selbst da bin ich mir nicht sicher.Die Qualitaet ist einfach miserabel, der Packsack reisst nach fuenf Einsaetzen bereits auseinander.Das Gewicht, das sie mit diesem Schlafsack einsparen (das war mein Anreiz fuer den Kauf), holen sie ueber die zusaetzliche Kleidung oder Decken, die sie benoetigen, wieder rein.Lassen Sie lieber die Finger davon!"
"73","XX","B0012K4XJQ","3.0","1","2","5. Oktober 2011","A60C3SI05Z8QK","Klein, leicht, aber damit reicht es nicht.","Also der Schlafsack ist schon gut, f&uuml;r das Geld k&ouml;nnte es sehr gut sogar sein.Ich mag die Innenverarbeitung nicht wirklich, es f&uuml;hlt sich etwas unangenehm an.Bei +12 war es kalt mit dem Schlafsack, also sollte man es nur im Sommer benutzen oder halt Indoors.Ich w&uuml;rde es wahrscheinlich nicht wieder kaufen, aber es kann auch sein, dass meine Anspr&uuml;che zu hoch sind."
"74","XX","B0012K4XJQ","3.0","0","1","26. September 2011","A2NGRDNN67EQ04","F&uuml;r Wohnr&auml;ume und warme L&auml;nder","Ich habe diesen Schlafsack in einer ungeheizten Holzh&uuml;tte im Oberharz Ende September getestet. Die Nachttemperatur lag um die 9°C. Ich bin gef&uuml;hlt alle 10 Minuten aufgewacht, weil mir so kalt war. Ich kann mir aber vorstellen, dass dieser Schlafsack ab ca. 15°C warm h&auml;lt.Die Qualit&auml;t ist f&uuml;r den Preis ok, hier und da schauen ein paar F&auml;den aus den N&auml;hten. Das Material (Polyester, innen und au&szlig;en) ist Geschmackssache."
"75","XX","B0012K4XJQ","4.0","3","6","20. September 2011","A35L1WV88J7TN7","g&uuml;nstig, leicht und leicht zusammenzupacken!","Ich habe nach einem m&ouml;glichst g&uuml;nstigen und leichten Schlafsack gesucht und das auch bekommen! Er l&auml;sst sich au&szlig;erdem relativ leicht wieder in den Beutel stopfen, sch&ouml;n klein! Gewaschen habe ich ihn noch nicht, wie lange er h&auml;lt etc. oder wo vielleicht Abstriche aufgrund des Preises/Qualit&auml;t zu machen sind, kann ich noch nicht sagen. Auch in extremer K&auml;lte werde ich damit nicht schlafen, also kann ich auch dar&uuml;ber nichts sagen. Aber f&uuml;r meine bisherigen Bed&uuml;rfnisse war er perfekt!"
"76","XX","B0012K4XJQ","4.0","1","2","13. September 2011","A256GBNPTXVCQ","G&uuml;nstige Alternative","Hier stimmt das Preis-Leistungsverh&auml;ltnis. Habe den Schlafsack t&auml;glich bei einer zweiw&ouml;chigen Wanderung genutzt. F&uuml;r das Schlafen in den Herbergen war er optimal. Man muss allerdings Polyester auf der Haut m&ouml;gen.F&uuml;r meine K&ouml;rpergr&ouml;&szlig;e von 168 cm genau passend."
"77","XX","B0012K4XJQ","4.0","0","1","30. August 2011","AXUJX5S5VOY1W","sehr schmal","Produkt ist sch&ouml;n klein, also prima zum Mitnehmen, aber etwas zu schmal geschnitten. F&uuml;r korpulentere Menschen wirds also etwas eng!Bei Minustemperaturen nicht so geeignet."
"78","XX","B0012K4XJQ","5.0","23","26","24. August 2011","A3D4QLG3VOPHD5","Spitzenklasse","Eigentlich hab ich gar nicht so viel erwartet, ich wollte nur einen kleinen nicht so sperrigen Schlafsack kaufen!Aber das war ein l&uuml;cksgriff... man denkt so kein und handlich darin erfriert man doch - weit gefehlt dad ding is warm wie sau!Und auch kein stundenlanger kampf ihn wieder einzupacken!!!! Klein fein mein!!!"
"79","XX","B0012K4XJQ","5.0","22","23","22. August 2011","A1RQHUX289Z2YI","klein, leicht, indoor","Dieser Schlafsack ist sein Geld wert: sehr klein und sehr leicht! Vermutlich nichts f&uuml;r Winter/drau&szlig;en, aber sehr brauchbar f&uuml;r die &Uuml;bernachtung bei Freunden im Partykeller, wohl auch f&uuml;r Wanderungen im Sommer.Das Teil braucht sanfte Behandlung (Rei&szlig;verschlu&szlig;!). Der Transportsack wirkt wenig strapazierf&auml;hig; also nicht so toll f&uuml;r eine Kissenschlacht oder als Boxbirne. Aber wenn man mit vielen Kinder reist (wie wir), ist es sch&ouml;n, ein halbes Dutzend Schlafs&auml;cke in einer einzigen gr&ouml;&szlig;eren Einkaufstasche transportieren zu k&ouml;nnen. Bei dem Preis kann man wenig falsch machen.Burkhart"
"80","XX","B0012K4XJQ","3.0","4","6","13. August 2011","A1OMS830SRQIND","Qualit&auml;t gut Design schlecht","Ein guter leichter Sommerschlafsack, f&uuml;rs Wandern und Pilgern, auch gut zu waschen. Leider steht auf Packsack und auf dem Schlafsack in gro&szlig;er Schrift FREIWILD, eine Zumutung, besonders, wenn man als Frau in Gemeinschaftsunterk&uuml;nften unterwegs ist"
"81","XX","B0012K4XJQ","4.0","3","8","27. Juli 2011","AIKF96ZTZPSOM","Mumienschlafsack","Toller Schlafsack. Mein Sohn hatte in den letzten Tagen viel Freude daran.H&auml;lt warm auch bei Wind,Sturm und Regen.... :-)"
"82","XX","B0012K4XJQ","5.0","5","8","23. Mai 2011","A2XLJ6MS67K6OS","sehr gut","ich habe den schlafsack auf einer 14 t&auml;gigen pilgerreise gebraucht,war voll u ganz zufrieden,empfehlenswert da sehr leicht u praktisch."
"83","XX","B0012K4XJQ","4.0","6","11","18. Mai 2011","A2ZQU96Z5C7LVS","ganz okay","Also der Schlafsack ist super leicht und sehr klein wenn er im Beutel ist, also optimal f&uuml;r Wanderungen o.&Auml;.. Doch ist er etwas zu d&uuml;nn f&uuml;r meinen Geschmack."
